attempt_id,course_id,quiz_id,user_id,total_questions,total_answered_questions,total_marks,earned_marks,attempt_info,attempt_status,attempt_ip,attempt_started_at,attempt_ended_at,is_manually_reviewed,manually_reviewed_at
287,7313,9890,91,5,5,5.00,4.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"15";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:900;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:1:"9";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,119.76.29.20,"2020-05-08 07:13:43","2020-05-08 07:18:33",NULL,NULL
288,7313,9888,332,6,6,6.00,1.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"20";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1200;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,171.96.224.46,"2020-05-08 07:15:05","2020-05-08 07:26:30",NULL,NULL
289,7313,9872,40,5,5,5.00,2.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,61.90.31.9,"2020-05-08 07:15:47","2020-05-08 07:18:25",NULL,NULL
290,7313,9882,334,9,9,9.00,8.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,124.122.194.233,"2020-05-08 07:16:26","2020-05-08 07:20:40",NULL,NULL
291,7313,9890,278,5,5,5.00,5.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"15";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:900;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:1:"9";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,184.22.215.80,"2020-05-08 07:17:05","2020-05-08 07:18:55",NULL,NULL
292,7313,9885,33,14,14,14.00,12.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"25";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1500;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"50";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,49.49.250.41,"2020-05-08 07:17:18","2020-05-08 07:31:47",NULL,NULL
293,7313,9887,330,5,5,5.00,2.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,223.24.165.9,"2020-05-08 07:17:46","2020-05-08 07:19:14",NULL,NULL
294,7313,9854,91,18,18,18.00,18.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:4:"6000";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,119.76.29.20,"2020-05-08 07:18:52","2020-05-08 07:32:50",NULL,NULL
295,7313,9882,333,9,9,9.00,9.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,49.49.237.144,"2020-05-08 07:18:57","2020-05-08 07:24:12",NULL,NULL
296,7313,9890,207,5,5,5.00,4.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"15";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:900;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:1:"9";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,223.206.138.60,"2020-05-08 07:19:20","2020-05-08 07:24:05",NULL,NULL
297,7313,9885,330,14,14,14.00,7.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"25";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1500;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"50";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,223.24.165.9,"2020-05-08 07:19:23","2020-05-08 07:31:29",NULL,NULL
298,7313,9854,278,18,18,18.00,18.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:4:"6000";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,184.22.215.80,"2020-05-08 07:19:25","2020-05-08 07:24:37",NULL,NULL
299,7313,9882,310,9,9,9.00,9.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,171.96.81.80,"2020-05-08 07:20:18","2020-05-08 07:25:51",NULL,NULL
300,7313,9872,334,5,5,5.00,3.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,124.122.194.233,"2020-05-08 07:21:14","2020-05-08 07:24:37",NULL,NULL
301,7313,9888,113,6,6,6.00,6.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"20";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1200;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,58.11.6.44,"2020-05-08 07:23:55","2020-05-08 07:35:45",NULL,NULL
302,7313,9854,207,18,18,18.00,16.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:4:"6000";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,223.206.138.60,"2020-05-08 07:24:28","2020-05-08 07:35:32",NULL,NULL
303,7313,9872,310,5,5,5.00,5.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,171.96.81.80,"2020-05-08 07:26:24","2020-05-08 07:29:48",NULL,NULL
304,7313,9887,334,5,5,5.00,2.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,124.122.194.233,"2020-05-08 07:26:25","2020-05-08 07:30:09",NULL,NULL
305,7313,9890,332,5,5,5.00,1.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"15";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:900;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:1:"9";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,171.96.224.46,"2020-05-08 07:26:46","2020-05-08 07:33:49",NULL,NULL
306,7313,9888,330,6,6,6.00,2.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"20";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1200;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,223.24.165.9,"2020-05-08 07:31:47","2020-05-08 07:38:57",NULL,NULL
307,7313,9885,334,14,14,14.00,8.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"25";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1500;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"50";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,124.122.194.233,"2020-05-08 07:32:01","2020-05-08 07:47:38",NULL,NULL
308,7313,9888,33,6,6,6.00,5.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"20";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1200;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,49.49.250.41,"2020-05-08 07:32:24","2020-05-08 07:36:11",NULL,NULL
309,7313,9854,332,18,18,18.00,8.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:4:"6000";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,171.96.224.46,"2020-05-08 07:34:05","2020-05-08 07:44:10",NULL,NULL
310,7313,9854,332,18,0,NULL,NULL,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:4:"6000";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_started,171.96.224.46,"2020-05-08 07:34:07",NULL,NULL,NULL
311,7313,9854,332,18,0,NULL,NULL,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:4:"6000";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_started,171.96.224.46,"2020-05-08 07:34:08",NULL,NULL,NULL
312,7313,9854,332,18,0,NULL,NULL,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:4:"6000";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_started,171.96.224.46,"2020-05-08 07:34:09",NULL,NULL,NULL
313,7313,9854,332,18,0,NULL,NULL,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:4:"6000";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_started,171.96.224.46,"2020-05-08 07:34:09",NULL,NULL,NULL
314,7313,9890,113,5,5,5.00,3.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"15";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:900;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:1:"9";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,58.11.6.44,"2020-05-08 07:36:05","2020-05-08 07:37:43",NULL,NULL
315,7313,9890,33,5,5,5.00,5.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"15";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:900;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:1:"9";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,49.49.250.41,"2020-05-08 07:37:40","2020-05-08 07:42:09",NULL,NULL
316,7313,9882,205,9,9,9.00,9.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,49.49.237.9,"2020-05-08 07:38:09","2020-05-08 07:42:57",NULL,NULL
317,7313,9854,113,18,18,18.00,18.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:4:"6000";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,58.11.6.44,"2020-05-08 07:38:09","2020-05-08 07:46:25",NULL,NULL
318,7313,9890,330,5,5,5.00,2.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"15";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:900;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:1:"9";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,223.24.165.9,"2020-05-08 07:39:38","2020-05-08 07:41:03",NULL,NULL
319,7313,9887,309,5,5,5.00,4.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,58.11.30.62,"2020-05-08 07:39:43","2020-05-08 07:41:05",NULL,NULL
320,7313,9854,330,18,18,18.00,18.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:4:"6000";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,223.24.165.9,"2020-05-08 07:41:13","2020-05-08 07:51:41",NULL,NULL
321,7313,9885,309,14,14,14.00,10.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"25";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1500;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"50";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,58.11.30.62,"2020-05-08 07:41:20","2020-05-08 07:49:18",NULL,NULL
322,7313,9872,333,5,5,5.00,5.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,49.49.237.144,"2020-05-08 07:42:35","2020-05-08 07:47:58",NULL,NULL
323,7313,9872,205,5,5,5.00,5.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,49.49.237.9,"2020-05-08 07:43:35","2020-05-08 07:49:56",NULL,NULL
324,7313,9854,33,18,18,18.00,18.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:4:"6000";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,49.49.250.41,"2020-05-08 07:43:47","2020-05-08 07:55:49",NULL,NULL
325,7313,9887,40,5,5,5.00,2.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,61.90.31.9,"2020-05-08 07:47:40","2020-05-08 07:49:08",NULL,NULL
326,7313,9888,334,6,6,6.00,4.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"20";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1200;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,124.122.194.233,"2020-05-08 07:48:36","2020-05-08 07:55:20",NULL,NULL
327,7313,9885,40,14,14,14.00,9.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"25";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1500;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"50";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,61.90.31.9,"2020-05-08 07:49:46","2020-05-08 08:00:22",NULL,NULL
328,7313,9888,309,6,6,6.00,4.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"20";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1200;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,58.11.30.62,"2020-05-08 07:50:30","2020-05-08 07:55:17",NULL,NULL
329,7313,9890,309,5,5,5.00,5.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"15";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:900;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:1:"9";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,58.11.30.62,"2020-05-08 07:56:05","2020-05-08 08:01:23",NULL,NULL
330,7313,9890,309,5,5,5.00,5.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"15";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:900;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:1:"9";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,58.11.30.62,"2020-05-08 07:56:06","2020-05-08 08:02:05",NULL,NULL
331,7313,9890,334,5,5,5.00,3.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"15";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:900;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:1:"9";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,124.122.194.233,"2020-05-08 07:56:34","2020-05-08 07:59:39",NULL,NULL
332,7313,9888,40,6,6,6.00,4.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"20";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1200;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,61.90.31.9,"2020-05-08 08:00:55","2020-05-08 08:11:54",NULL,NULL
333,7313,9854,334,18,18,18.00,12.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:4:"6000";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,124.122.194.233,"2020-05-08 08:01:33","2020-05-08 08:17:33",NULL,NULL
334,7313,9854,309,18,18,18.00,18.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:4:"6000";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,58.11.30.62,"2020-05-08 08:02:24","2020-05-08 08:12:44",NULL,NULL
